order_id,customer_id,order_date,order_value,payment_method,status,city
ORD_10363,CUST_7443,2023-12-14,4881,Netbanking,Delivered,Hyderabad
ORD_10364,CUST_1646,2024-02-20,4155,Netbanking,Delivered,Delhi
ORD_10365,CUST_3773,2024-01-03,775,COD,Delivered,Mumbai
ORD_10366,CUST_6599,2023-12-26,1637,COD,Delivered,Pune
ORD_10367,CUST_4104,2024-05-19,874,COD,Delivered,Mumbai
ORD_10368,CUST_7166,2023-12-11,1734,Netbanking,Delivered,Mumbai
ORD_10369,CUST_6331,2024-04-12,5030,COD,Returned,Delhi
ORD_10370,CUST_6165,2024-01-15,3565,Netbanking,Delivered,Pune
ORD_10371,CUST_3284,2024-05-28,4075,UPI,Delivered,Mumbai
ORD_10372,CUST_6489,2024-01-15,4604,UPI,Cancelled,Chennai
ORD_10373,CUST_2108,2023-12-18,4817,COD,Delivered,Delhi
ORD_10374,CUST_5138,2024-05-24,1787,Netbanking,Delivered,Delhi
ORD_10375,CUST_7045,2024-04-15,5167,UPI,Returned,Hyderabad
ORD_10376,CUST_1912,2024-03-06,1611,UPI,Returned,Chennai
ORD_10377,CUST_5784,2024-01-05,3583,Card,Delivered,Hyderabad
ORD_10378,CUST_8800,2024-02-20,828,Netbanking,Delivered,Chennai
ORD_10379,CUST_4674,2023-12-18,371,Netbanking,Returned,Delhi
ORD_10380,CUST_8772,2023-12-27,1737,COD,Delivered,Mumbai
ORD_10381,CUST_6653,2024-05-16,2145,Card,Delivered,Delhi
ORD_10382,CUST_4129,2023-12-21,1956,Card,Delivered,Delhi
ORD_10383,CUST_3752,2024-02-18,5209,UPI,Delivered,Mumbai
ORD_10384,CUST_6391,2024-04-09,4660,Netbanking,Cancelled,Bangalore
ORD_10385,CUST_6711,2024-05-05,2808,COD,Cancelled,Kolkata
ORD_10386,CUST_5780,2024-01-12,4979,Netbanking,Delivered,Delhi
ORD_10387,CUST_6755,2024-04-23,2447,Netbanking,Cancelled,Kolkata
ORD_10388,CUST_5461,2024-03-02,1541,UPI,Delivered,Pune
ORD_10389,CUST_3376,2024-01-02,3343,UPI,Returned,Hyderabad
ORD_10390,CUST_6672,2024-05-14,4619,COD,Returned,Kolkata
ORD_10391,CUST_7398,2023-12-09,478,UPI,Cancelled,Pune
ORD_10392,CUST_6695,2024-05-03,1137,UPI,Delivered,Hyderabad
ORD_10393,CUST_7553,2024-05-29,1404,COD,Delivered,Hyderabad
ORD_10394,CUST_4698,2024-05-06,4599,Netbanking,Delivered,Delhi
ORD_10395,CUST_4720,2023-12-16,4499,COD,Returned,Mumbai
ORD_10396,CUST_8736,2024-02-27,4316,Card,Returned,Chennai
ORD_10397,CUST_2047,2024-03-24,4584,Card,Delivered,Bangalore
ORD_10398,CUST_6821,2024-05-15,1959,Netbanking,Delivered,Chennai
ORD_10399,CUST_3064,2024-01-12,4502,COD,Delivered,Bangalore
ORD_10400,CUST_3553,2024-01-04,4043,UPI,Delivered,Mumbai
ORD_10401,CUST_3839,2024-03-09,1479,Card,Cancelled,Bangalore
ORD_10402,CUST_4093,2024-03-24,2721,Netbanking,Delivered,Delhi
ORD_10403,CUST_4911,2024-03-27,4336,COD,Returned,Kolkata
ORD_10404,CUST_3672,2024-03-24,4006,Netbanking,Cancelled,Pune
ORD_10405,CUST_8312,2024-01-27,4314,Netbanking,Delivered,Chennai
ORD_10406,CUST_3905,2024-04-16,1333,COD,Delivered,Bangalore
ORD_10407,CUST_4995,2024-01-15,995,COD,Delivered,Chennai
ORD_10408,CUST_5230,2023-12-30,2313,Card,Delivered,Hyderabad
ORD_10409,CUST_8633,2024-03-03,1715,COD,Delivered,Bangalore
ORD_10410,CUST_4627,2024-02-21,3397,COD,Delivered,Hyderabad
ORD_10411,CUST_1835,2024-05-19,2034,COD,Returned,Kolkata
ORD_10412,CUST_4326,2024-03-27,739,COD,Delivered,Mumbai
ORD_10413,CUST_2171,2024-02-01,4980,UPI,Delivered,Kolkata
ORD_10414,CUST_1904,2024-05-13,4028,UPI,Delivered,Kolkata
ORD_10415,CUST_3314,2024-02-18,1875,Netbanking,Delivered,Delhi
ORD_10416,CUST_5419,2024-03-11,2378,COD,Returned,Chennai
ORD_10417,CUST_8917,2024-01-05,3112,Netbanking,Delivered,Kolkata
ORD_10418,CUST_7678,2024-05-14,799,UPI,Delivered,Pune
ORD_10419,CUST_4568,2024-03-09,5246,Card,Delivered,Kolkata
ORD_10420,CUST_5759,2024-02-27,4527,UPI,Delivered,Kolkata
ORD_10421,CUST_3065,2024-02-22,2133,COD,Delivered,Hyderabad
ORD_10422,CUST_2468,2024-04-13,3742,Card,Returned,Chennai
ORD_10423,CUST_6800,2024-02-28,3581,UPI,Delivered,Mumbai
ORD_10424,CUST_1979,2023-12-21,1496,Netbanking,Delivered,Chennai
ORD_10425,CUST_5375,2024-05-13,3536,COD,Delivered,Hyderabad
ORD_10426,CUST_2413,2024-01-11,4680,COD,Delivered,Delhi
ORD_10427,CUST_1306,2023-12-12,2200,Card,Delivered,Chennai
ORD_10428,CUST_7946,2024-03-03,1200,Netbanking,Delivered,Hyderabad
ORD_10429,CUST_5032,2024-04-12,4137,COD,Returned,Bangalore
ORD_10430,CUST_5525,2024-04-16,1516,UPI,Delivered,Pune
ORD_10431,CUST_1989,2023-12-20,2316,Card,Delivered,Hyderabad
ORD_10432,CUST_7984,2024-01-25,4058,COD,Delivered,Bangalore
ORD_10433,CUST_5778,2024-04-26,1169,Card,Cancelled,Delhi
ORD_10434,CUST_1591,2023-12-28,4162,UPI,Delivered,Pune
ORD_10435,CUST_2664,2024-04-20,1279,COD,Delivered,Bangalore
ORD_10436,CUST_7257,2024-03-14,1385,Card,Delivered,Delhi
ORD_10437,CUST_3323,2024-05-01,640,COD,Delivered,Pune
ORD_10438,CUST_7063,2024-03-04,4514,Card,Delivered,Mumbai
ORD_10439,CUST_1091,2024-02-14,2846,Netbanking,Delivered,Chennai
ORD_10440,CUST_1771,2024-02-29,4935,COD,Delivered,Hyderabad
ORD_10441,CUST_7420,2023-12-26,759,UPI,Delivered,Delhi
ORD_10442,CUST_8544,2024-04-30,4426,COD,Delivered,Delhi
ORD_10443,CUST_7275,2024-05-19,2169,UPI,Delivered,Hyderabad
ORD_10444,CUST_5324,2024-02-03,1887,UPI,Delivered,Kolkata
ORD_10445,CUST_7420,2024-01-14,3312,Netbanking,Delivered,Hyderabad
ORD_10446,CUST_5449,2023-12-17,1941,Netbanking,Returned,Pune
ORD_10447,CUST_2470,2024-03-29,424,COD,Delivered,Chennai
ORD_10448,CUST_7698,2024-01-30,1523,UPI,Delivered,Mumbai
ORD_10449,CUST_7082,2024-05-13,3314,Card,Delivered,Kolkata
ORD_10450,CUST_1212,2024-05-27,4906,Netbanking,Cancelled,Chennai
ORD_10451,CUST_2381,2024-02-01,5013,COD,Cancelled,Delhi
ORD_10452,CUST_8657,2024-05-07,3276,UPI,Cancelled,Delhi
ORD_10453,CUST_4007,2024-01-18,2504,COD,Delivered,Hyderabad
ORD_10454,CUST_7170,2023-12-11,3846,Card,Delivered,Chennai
ORD_10455,CUST_4239,2024-05-12,681,COD,Delivered,Hyderabad
ORD_10456,CUST_1100,2024-05-01,3285,UPI,Delivered,Chennai
ORD_10457,CUST_4701,2024-05-08,4035,Netbanking,Delivered,Mumbai
ORD_10458,CUST_2067,2024-03-28,1910,UPI,Delivered,Bangalore
ORD_10459,CUST_1054,2024-01-01,2552,Netbanking,Cancelled,Bangalore
ORD_10460,CUST_5044,2024-03-14,809,UPI,Delivered,Kolkata
ORD_10461,CUST_7613,2024-02-08,1967,UPI,Delivered,Kolkata
ORD_10462,CUST_7694,2024-05-24,4412,Card,Delivered,Pune
ORD_10463,CUST_3853,2024-01-06,3077,COD,Delivered,Bangalore
ORD_10464,CUST_6846,2024-03-17,1223,Card,Delivered,Bangalore
ORD_10465,CUST_6680,2023-12-18,3956,COD,Cancelled,Mumbai
ORD_10466,CUST_4271,2023-12-27,2558,COD,Delivered,Bangalore
ORD_10467,CUST_6301,2024-03-21,3559,Netbanking,Delivered,Hyderabad
ORD_10468,CUST_1958,2024-02-26,1753,Netbanking,Delivered,Delhi
ORD_10469,CUST_7591,2023-12-12,3713,COD,Delivered,Chennai
ORD_10470,CUST_2260,2023-12-08,4073,COD,Delivered,Pune
ORD_10471,CUST_7067,2024-02-27,2169,Netbanking,Delivered,Delhi
ORD_10472,CUST_1369,2023-12-20,4238,UPI,Delivered,Mumbai
ORD_10473,CUST_8396,2023-12-28,4338,COD,Delivered,Hyderabad
ORD_10474,CUST_1030,2024-04-06,3228,Netbanking,Returned,Delhi
ORD_10475,CUST_4621,2024-03-06,5193,UPI,Returned,Pune
ORD_10476,CUST_6384,2024-02-25,462,COD,Delivered,Hyderabad
ORD_10477,CUST_2314,2024-01-12,4959,COD,Delivered,Mumbai
ORD_10478,CUST_4819,2024-05-14,5133,COD,Delivered,Kolkata
ORD_10479,CUST_1116,2024-02-08,766,UPI,Delivered,Delhi
ORD_10480,CUST_6208,2024-02-23,990,Netbanking,Returned,Hyderabad
ORD_10481,CUST_8407,2024-04-16,2565,COD,Returned,Hyderabad
ORD_10482,CUST_5274,2024-03-19,4270,Netbanking,Delivered,Pune
ORD_10483,CUST_3592,2023-12-28,3941,Netbanking,Returned,Chennai
ORD_10484,CUST_1856,2024-04-29,2467,Card,Delivered,Delhi
ORD_10485,CUST_2725,2024-04-06,1713,COD,Delivered,Chennai
ORD_10486,CUST_5241,2023-12-18,3489,Card,Delivered,Pune
ORD_10487,CUST_4196,2024-01-12,3047,UPI,Delivered,Delhi
ORD_10488,CUST_6910,2024-01-30,614,Netbanking,Cancelled,Chennai
ORD_10489,CUST_5340,2024-04-28,1387,COD,Cancelled,Chennai
ORD_10490,CUST_1832,2024-03-12,4677,UPI,Returned,Mumbai
ORD_10491,CUST_5199,2024-03-22,2142,COD,Delivered,Kolkata
ORD_10492,CUST_6331,2024-02-25,2198,COD,Delivered,Mumbai
ORD_10493,CUST_4597,2023-12-06,5002,UPI,Delivered,Hyderabad
ORD_10494,CUST_3497,2024-05-20,3378,Netbanking,Delivered,Delhi
ORD_10495,CUST_5035,2023-12-11,761,Card,Delivered,Mumbai
ORD_10496,CUST_3598,2024-03-27,3450,Card,Delivered,Chennai
ORD_10497,CUST_1967,2023-12-28,3179,Card,Returned,Kolkata
ORD_10498,CUST_4008,2024-03-24,4026,Card,Returned,Bangalore
ORD_10499,CUST_4040,2024-03-05,4315,Card,Returned,Hyderabad
ORD_10500,CUST_7994,2024-05-26,518,Card,Delivered,Pune
ORD_10501,CUST_4945,2023-12-31,1625,Netbanking,Cancelled,Bangalore
ORD_10502,CUST_5476,2024-03-02,866,COD,Delivered,Bangalore
ORD_10503,CUST_5686,2024-01-02,4989,UPI,Delivered,Pune
ORD_10504,CUST_1591,2023-12-06,1080,Netbanking,Delivered,Delhi
ORD_10505,CUST_8434,2024-04-05,849,Netbanking,Delivered,Chennai
ORD_10506,CUST_8037,2024-02-09,2554,Netbanking,Returned,Delhi
ORD_10507,CUST_4820,2024-01-06,4825,COD,Delivered,Bangalore
ORD_10508,CUST_7584,2023-12-05,2485,Netbanking,Delivered,Hyderabad
ORD_10509,CUST_8003,2024-01-19,2358,Card,Delivered,Delhi
ORD_10510,CUST_5758,2024-01-02,2966,COD,Delivered,Bangalore
ORD_10511,CUST_5313,2024-05-31,4817,UPI,Delivered,Kolkata
ORD_10512,CUST_8376,2024-01-17,1092,Netbanking,Delivered,Delhi
ORD_10513,CUST_4535,2023-12-31,1234,Netbanking,Cancelled,Chennai
ORD_10514,CUST_6699,2024-05-07,558,UPI,Delivered,Pune
ORD_10515,CUST_7752,2024-05-26,3393,Netbanking,Delivered,Delhi
ORD_10516,CUST_4071,2023-12-25,2169,Card,Delivered,Mumbai
ORD_10517,CUST_5935,2024-02-05,3156,UPI,Delivered,Kolkata
ORD_10518,CUST_2119,2024-05-19,1953,UPI,Delivered,Chennai
ORD_10519,CUST_2699,2024-05-30,1263,COD,Returned,Pune
ORD_10520,CUST_1306,2024-03-25,1173,Netbanking,Delivered,Kolkata
ORD_10521,CUST_8576,2024-05-25,2949,Netbanking,Delivered,Hyderabad
ORD_10522,CUST_4979,2024-01-17,4226,UPI,Cancelled,Mumbai
ORD_10523,CUST_4822,2024-04-15,2825,Netbanking,Delivered,Delhi
ORD_10524,CUST_7208,2024-03-01,1711,COD,Cancelled,Kolkata
ORD_10525,CUST_5835,2024-02-19,1246,UPI,Delivered,Chennai
ORD_10526,CUST_5899,2024-03-05,2106,UPI,Delivered,Pune
ORD_10527,CUST_1833,2024-05-27,4888,UPI,Returned,Hyderabad
ORD_10528,CUST_4298,2024-01-09,1703,UPI,Returned,Delhi
ORD_10529,CUST_4775,2023-12-24,3579,UPI,Cancelled,Mumbai
ORD_10530,CUST_8714,2024-04-03,3562,COD,Delivered,Mumbai
ORD_10531,CUST_5910,2024-04-15,4426,Card,Delivered,Kolkata
ORD_10532,CUST_6319,2024-04-27,2270,Card,Delivered,Mumbai
ORD_10533,CUST_7303,2024-02-16,4013,COD,Returned,Pune
ORD_10534,CUST_1625,2024-01-04,5284,COD,Cancelled,Chennai
ORD_10535,CUST_8766,2024-03-02,656,Card,Cancelled,Chennai
ORD_10536,CUST_4948,2024-01-20,2595,Netbanking,Returned,Bangalore
ORD_10537,CUST_4390,2024-01-16,4063,COD,Delivered,Mumbai
ORD_10538,CUST_6691,2024-02-11,545,UPI,Returned,Chennai
ORD_10539,CUST_2358,2024-04-24,3273,UPI,Delivered,Chennai
ORD_10540,CUST_4945,2024-04-27,1945,Netbanking,Delivered,Delhi
ORD_10541,CUST_7986,2024-03-02,4655,Netbanking,Delivered,Chennai
ORD_10542,CUST_1374,2024-04-25,1462,Netbanking,Returned,Delhi
ORD_10543,CUST_6403,2024-05-22,4610,Card,Delivered,Chennai
ORD_10544,CUST_2081,2024-01-21,2911,Card,Returned,Chennai
ORD_10545,CUST_8100,2023-12-06,1869,UPI,Delivered,Delhi
ORD_10546,CUST_3606,2024-05-22,2846,UPI,Delivered,Pune
ORD_10547,CUST_2563,2024-01-28,3250,Netbanking,Cancelled,Delhi
ORD_10548,CUST_1989,2024-03-13,4612,COD,Delivered,Mumbai
ORD_10549,CUST_3194,2024-01-10,5080,UPI,Delivered,Bangalore
ORD_10550,CUST_6029,2023-12-25,1521,COD,Returned,Kolkata
ORD_10551,CUST_6340,2024-04-18,951,Netbanking,Cancelled,Kolkata
ORD_10552,CUST_5655,2024-03-09,4426,COD,Cancelled,Mumbai
ORD_10553,CUST_1820,2024-05-24,4222,Card,Delivered,Kolkata
ORD_10554,CUST_1115,2024-01-19,4347,COD,Delivered,Bangalore
ORD_10555,CUST_8500,2024-04-03,2734,Netbanking,Delivered,Hyderabad
ORD_10556,CUST_7701,2024-01-23,1655,Card,Delivered,Pune
ORD_10557,CUST_3294,2024-04-14,4237,Card,Delivered,Bangalore
ORD_10558,CUST_7638,2024-02-26,3682,UPI,Delivered,Pune
ORD_10559,CUST_2981,2024-05-27,4762,UPI,Delivered,Kolkata
ORD_10560,CUST_8180,2024-01-15,4670,Netbanking,Delivered,Bangalore
ORD_10561,CUST_5257,2024-02-10,2264,UPI,Cancelled,Delhi
ORD_10562,CUST_8424,2024-01-17,3282,Card,Delivered,Pune
ORD_10563,CUST_6837,2024-04-25,580,Netbanking,Returned,Delhi
ORD_10564,CUST_8615,2024-03-19,1888,Card,Delivered,Delhi
ORD_10565,CUST_4900,2024-02-28,3966,COD,Cancelled,Pune
ORD_10566,CUST_6492,2024-05-27,5006,Card,Returned,Mumbai
ORD_10567,CUST_3122,2024-04-29,4825,Card,Delivered,Hyderabad
ORD_10568,CUST_1466,2024-03-21,2970,UPI,Delivered,Hyderabad
ORD_10569,CUST_3943,2024-04-02,4096,Card,Delivered,Hyderabad
ORD_10570,CUST_5824,2024-02-16,4127,UPI,Delivered,Pune
ORD_10571,CUST_7780,2024-03-16,1757,Card,Returned,Mumbai
ORD_10572,CUST_6392,2024-04-15,1496,Netbanking,Delivered,Delhi
ORD_10573,CUST_8797,2024-01-22,1930,Card,Delivered,Bangalore
ORD_10574,CUST_4837,2024-05-28,2479,COD,Delivered,Hyderabad
ORD_10575,CUST_4873,2024-02-01,2088,UPI,Delivered,Bangalore
ORD_10576,CUST_5866,2024-04-04,1918,Netbanking,Returned,Mumbai
ORD_10577,CUST_7895,2024-04-13,4092,UPI,Delivered,Bangalore
ORD_10578,CUST_3360,2024-01-12,1078,COD,Delivered,Mumbai
ORD_10579,CUST_4878,2023-12-29,2334,Netbanking,Delivered,Kolkata
ORD_10580,CUST_2538,2024-03-30,1598,COD,Cancelled,Delhi
ORD_10581,CUST_5741,2023-12-08,3737,Netbanking,Delivered,Delhi
ORD_10582,CUST_6568,2024-04-17,3940,COD,Delivered,Mumbai
ORD_10583,CUST_3837,2023-12-31,4715,COD,Delivered,Bangalore
ORD_10584,CUST_7256,2024-04-23,3124,UPI,Cancelled,Mumbai
ORD_10585,CUST_6046,2024-01-31,4277,UPI,Delivered,Pune
ORD_10586,CUST_3159,2023-12-12,2743,COD,Returned,Pune
ORD_10587,CUST_7030,2024-02-17,2156,Netbanking,Delivered,Chennai
ORD_10588,CUST_1824,2024-03-19,3411,Card,Delivered,Pune
ORD_10589,CUST_2865,2024-05-11,3268,UPI,Delivered,Hyderabad
ORD_10590,CUST_1893,2024-04-05,4331,Netbanking,Delivered,Mumbai
ORD_10591,CUST_3196,2023-12-08,1453,Card,Delivered,Chennai
ORD_10592,CUST_6198,2024-05-17,1177,UPI,Delivered,Delhi
ORD_10593,CUST_3300,2024-02-18,2284,UPI,Cancelled,Delhi
ORD_10594,CUST_6318,2023-12-17,2799,Card,Delivered,Kolkata
ORD_10595,CUST_8025,2024-04-11,3070,UPI,Delivered,Bangalore
ORD_10596,CUST_2075,2024-03-02,4513,Netbanking,Delivered,Bangalore
ORD_10597,CUST_6370,2023-12-28,849,Card,Returned,Chennai
ORD_10598,CUST_6679,2024-05-29,1127,COD,Cancelled,Delhi
ORD_10599,CUST_4662,2024-04-27,5004,UPI,Delivered,Hyderabad
ORD_10600,CUST_4623,2023-12-26,560,COD,Returned,Hyderabad
ORD_10601,CUST_4258,2024-02-09,4039,UPI,Cancelled,Chennai
ORD_10602,CUST_5021,2024-01-03,1617,UPI,Delivered,Delhi
ORD_10603,CUST_1125,2024-04-08,2070,COD,Delivered,Chennai
ORD_10604,CUST_1788,2024-01-06,3389,Card,Delivered,Mumbai
ORD_10605,CUST_4631,2024-03-04,959,COD,Cancelled,Pune
ORD_10606,CUST_3588,2024-03-31,3246,Card,Delivered,Kolkata
ORD_10607,CUST_7469,2024-05-20,1451,COD,Delivered,Delhi
ORD_10608,CUST_2585,2023-12-23,3164,Card,Returned,Bangalore
ORD_10609,CUST_4239,2023-12-12,3551,Netbanking,Delivered,Bangalore
ORD_10610,CUST_7690,2024-01-11,1047,Netbanking,Delivered,Delhi
ORD_10611,CUST_8418,2024-04-07,2823,UPI,Delivered,Mumbai
ORD_10612,CUST_7017,2024-04-17,1651,UPI,Delivered,Delhi
ORD_10613,CUST_6459,2024-01-24,3552,COD,Delivered,Chennai
ORD_10614,CUST_8527,2024-02-22,2245,UPI,Returned,Bangalore
ORD_10615,CUST_1788,2024-05-10,4898,COD,Delivered,Pune
ORD_10616,CUST_4776,2024-02-19,746,COD,Cancelled,Mumbai
ORD_10617,CUST_1002,2023-12-27,3197,Netbanking,Cancelled,Kolkata
ORD_10618,CUST_3656,2024-01-05,2518,UPI,Delivered,Hyderabad
ORD_10619,CUST_5348,2024-03-21,2430,Netbanking,Cancelled,Hyderabad
ORD_10620,CUST_5744,2024-01-12,4198,UPI,Delivered,Kolkata
ORD_10621,CUST_1644,2024-05-31,2986,Netbanking,Returned,Kolkata
ORD_10622,CUST_5511,2024-01-22,2296,UPI,Cancelled,Pune
ORD_10623,CUST_3413,2024-05-03,2360,UPI,Delivered,Hyderabad
ORD_10624,CUST_7448,2024-05-24,3042,COD,Delivered,Hyderabad
ORD_10625,CUST_5374,2024-01-12,4828,UPI,Cancelled,Bangalore
ORD_10626,CUST_5461,2024-06-01,687,Netbanking,Delivered,Bangalore
ORD_10627,CUST_4771,2024-03-12,4282,Netbanking,Delivered,Pune
ORD_10628,CUST_4408,2024-01-24,2940,COD,Delivered,Delhi
ORD_10629,CUST_1952,2023-12-31,4362,Netbanking,Cancelled,Bangalore
ORD_10630,CUST_7274,2024-01-16,2794,UPI,Returned,Chennai
ORD_10631,CUST_5217,2024-05-03,1176,Netbanking,Delivered,Pune
ORD_10632,CUST_4042,2024-05-04,3266,UPI,Delivered,Pune
ORD_10633,CUST_3313,2023-12-09,2344,Netbanking,Delivered,Delhi
ORD_10634,CUST_4953,2024-05-12,369,COD,Delivered,Kolkata
ORD_10635,CUST_7867,2024-06-01,482,Netbanking,Delivered,Delhi
ORD_10636,CUST_5136,2024-03-31,2133,COD,Cancelled,Bangalore
ORD_10637,CUST_8044,2024-04-29,1449,Netbanking,Delivered,Delhi
ORD_10638,CUST_1676,2023-12-16,4521,COD,Delivered,Mumbai
ORD_10639,CUST_2717,2024-01-28,2334,Card,Cancelled,Mumbai
ORD_10640,CUST_6249,2024-01-19,4286,Netbanking,Delivered,Kolkata
ORD_10641,CUST_6593,2024-05-22,3438,COD,Cancelled,Delhi
ORD_10642,CUST_7982,2024-04-24,5154,COD,Cancelled,Hyderabad
ORD_10643,CUST_5579,2024-03-24,4860,Netbanking,Cancelled,Mumbai
ORD_10644,CUST_2928,2023-12-29,444,COD,Delivered,Hyderabad
ORD_10645,CUST_4041,2024-04-18,1956,UPI,Cancelled,Mumbai
ORD_10646,CUST_1867,2024-02-04,2225,Card,Delivered,Bangalore
ORD_10647,CUST_7870,2024-02-22,2076,Netbanking,Delivered,Pune
ORD_10648,CUST_8359,2024-03-17,3944,UPI,Returned,Chennai
ORD_10649,CUST_6472,2024-02-03,2102,COD,Delivered,Pune
ORD_10650,CUST_3143,2024-02-12,3220,COD,Delivered,Chennai
ORD_10651,CUST_4423,2024-01-28,447,UPI,Delivered,Kolkata
ORD_10652,CUST_5763,2024-01-27,4709,Netbanking,Returned,Hyderabad
ORD_10653,CUST_7983,2024-01-01,4980,Card,Delivered,Bangalore
ORD_10654,CUST_6983,2024-02-13,1163,Netbanking,Delivered,Mumbai
ORD_10655,CUST_6694,2024-02-28,1904,Card,Cancelled,Bangalore
ORD_10656,CUST_1836,2024-01-25,614,Netbanking,Cancelled,Mumbai
ORD_10657,CUST_7079,2024-01-23,4280,COD,Delivered,Chennai
ORD_10658,CUST_3855,2023-12-14,3332,COD,Delivered,Hyderabad
ORD_10659,CUST_5454,2024-01-11,4911,Card,Delivered,Mumbai
ORD_10660,CUST_2335,2023-12-16,653,COD,Delivered,Chennai
ORD_10661,CUST_3142,2024-01-06,3499,Netbanking,Delivered,Delhi
ORD_10662,CUST_6601,2023-12-14,1093,Card,Delivered,Chennai
ORD_10663,CUST_8415,2024-05-02,3013,Card,Delivered,Mumbai
ORD_10664,CUST_3028,2023-12-06,2563,UPI,Delivered,Bangalore
ORD_10665,CUST_1731,2024-04-29,2287,Netbanking,Cancelled,Delhi
ORD_10666,CUST_4618,2023-12-14,3229,UPI,Returned,Pune
ORD_10667,CUST_7508,2024-04-22,5171,Netbanking,Delivered,Kolkata
ORD_10668,CUST_4926,2024-04-14,1884,UPI,Delivered,Chennai
ORD_10669,CUST_2065,2024-05-31,5140,Card,Delivered,Hyderabad
ORD_10670,CUST_2981,2024-04-22,2293,Card,Delivered,Mumbai
ORD_10671,CUST_6248,2024-03-04,2799,COD,Delivered,Chennai
ORD_10672,CUST_7402,2024-04-09,1255,UPI,Delivered,Hyderabad
ORD_10673,CUST_4717,2024-03-07,5036,Card,Returned,Bangalore
ORD_10674,CUST_5895,2024-05-22,4599,Card,Cancelled,Bangalore
ORD_10675,CUST_5840,2024-02-04,3360,UPI,Delivered,Mumbai
ORD_10676,CUST_2597,2024-01-27,4967,Netbanking,Delivered,Delhi
ORD_10677,CUST_4229,2024-05-26,1595,UPI,Delivered,Delhi
ORD_10678,CUST_3778,2024-04-16,1446,Card,Delivered,Hyderabad
ORD_10679,CUST_8540,2024-02-25,1267,COD,Delivered,Delhi
ORD_10680,CUST_1638,2024-02-28,4102,Netbanking,Delivered,Bangalore
ORD_10681,CUST_4056,2023-12-08,3519,Card,Delivered,Kolkata
ORD_10682,CUST_4679,2024-05-24,4912,COD,Delivered,Mumbai
ORD_10683,CUST_3654,2024-03-10,473,COD,Returned,Chennai
ORD_10684,CUST_2571,2024-04-06,4526,UPI,Cancelled,Bangalore
ORD_10685,CUST_2740,2024-01-08,3738,Netbanking,Returned,Bangalore
ORD_10686,CUST_8857,2024-03-28,5003,COD,Delivered,Hyderabad
ORD_10687,CUST_1819,2024-04-17,3508,COD,Returned,Pune
ORD_10688,CUST_7065,2024-01-22,4331,COD,Delivered,Hyderabad
ORD_10689,CUST_1730,2024-05-30,2133,Netbanking,Delivered,Delhi
ORD_10690,CUST_1866,2024-04-23,2422,Netbanking,Cancelled,Chennai
ORD_10691,CUST_7384,2024-05-06,3098,UPI,Cancelled,Kolkata
ORD_10692,CUST_5274,2024-01-31,3730,UPI,Delivered,Delhi
ORD_10693,CUST_7607,2024-04-15,1895,Netbanking,Delivered,Mumbai
ORD_10694,CUST_5482,2024-01-27,4245,COD,Delivered,Hyderabad
ORD_10695,CUST_8292,2024-01-30,469,UPI,Delivered,Chennai
ORD_10696,CUST_1142,2024-04-24,587,Card,Delivered,Pune
ORD_10697,CUST_6218,2024-01-05,3971,Netbanking,Delivered,Bangalore
ORD_10698,CUST_3350,2024-05-18,4023,Card,Delivered,Hyderabad
ORD_10699,CUST_1518,2024-01-21,4461,UPI,Cancelled,Chennai
ORD_10700,CUST_1403,2024-05-21,5222,UPI,Cancelled,Chennai
ORD_10701,CUST_6380,2024-05-23,1378,UPI,Delivered,Hyderabad
ORD_10702,CUST_2861,2024-04-12,435,UPI,Returned,Bangalore
ORD_10703,CUST_3594,2024-01-20,2753,Netbanking,Delivered,Kolkata
ORD_10704,CUST_8656,2023-12-17,4592,Netbanking,Delivered,Kolkata
ORD_10705,CUST_1686,2024-01-22,1396,COD,Delivered,Delhi
ORD_10706,CUST_2187,2024-04-21,3844,COD,Delivered,Kolkata
ORD_10707,CUST_5431,2023-12-19,3410,Card,Cancelled,Chennai
ORD_10708,CUST_5657,2024-01-16,1202,Netbanking,Cancelled,Chennai
ORD_10709,CUST_1875,2024-03-15,3644,Card,Delivered,Hyderabad
ORD_10710,CUST_1892,2024-04-19,3394,UPI,Returned,Pune
ORD_10711,CUST_5373,2024-01-19,4411,Card,Delivered,Hyderabad
ORD_10712,CUST_8668,2023-12-27,326,UPI,Returned,Chennai
ORD_10713,CUST_4298,2024-02-02,1398,UPI,Delivered,Kolkata
ORD_10714,CUST_5409,2024-02-10,4068,Netbanking,Cancelled,Pune
ORD_10715,CUST_6795,2024-03-21,2015,Card,Returned,Pune
ORD_10716,CUST_4615,2023-12-11,3943,UPI,Delivered,Mumbai
ORD_10717,CUST_4256,2024-02-14,4608,COD,Delivered,Bangalore
ORD_10718,CUST_5149,2024-01-21,4773,COD,Delivered,Delhi
ORD_10719,CUST_7146,2024-05-08,2417,UPI,Delivered,Kolkata
ORD_10720,CUST_6801,2024-03-18,4678,Netbanking,Cancelled,Chennai
ORD_10721,CUST_8809,2024-05-15,2828,Card,Delivered,Kolkata
ORD_10722,CUST_4426,2023-12-05,551,Card,Delivered,Kolkata
ORD_10723,CUST_4879,2024-05-03,851,UPI,Cancelled,Hyderabad
ORD_10724,CUST_4807,2024-05-07,3188,UPI,Cancelled,Mumbai
